BCVAP_2012.ObamaD_12G_President,BCVAP_2012.RomneyR_12G_President,BCVAP_2012.X12G_President_abstain,HCVAP_2012.ObamaD_12G_President,HCVAP_2012.RomneyR_12G_President,HCVAP_2012.X12G_President_abstain,OCVAP_2012.ObamaD_12G_President,OCVAP_2012.RomneyR_12G_President,OCVAP_2012.X12G_President_abstain,WCVAP_2012.ObamaD_12G_President,WCVAP_2012.RomneyR_12G_President,WCVAP_2012.X12G_President_abstain,CD,sldu172
0.006998777862545898,0.002114721828807919,0.009113499691358388,0.0012175073636711189,0.00014982189765160917,0.001067685466016787,0.007818849518045125,0.005020125923471795,0.012838975441515651,0.00012578606705927837,0.0003590865244195272,0.00023330045736064223,0.0,0.0
0.0008788795131954917,0.0015689862108394061,0.0006901066976410118,0.0014418357977014381,2.3654660081386716e-05,0.0014181811376223659,0.008105356689804529,0.005214732251700979,0.01332008894150083,0.0016033716091488671,0.0014057654450314813,0.0030091370541819847,0.0,0.0
5.939227365925422e-05,0.0018130504509244068,0.00187244272458646,0.005552533754920255,0.0009327285067590061,0.004619805248162159,0.015789047055096404,0.00687964801431397,0.022668695069409963,0.005374587817655787,0.0006100702594566207,0.004764517558202221,0.0,0.0
0.0010078270220244625,0.0032771105432453456,0.004284937565267052,0.0019264461055056488,0.0005623089909900383,0.0013641371145168455,0.005699714073738672,0.01039912927749135,0.01609884335122879,6.767208814391644e-05,0.0015371536661935796,0.001469481578046252,0.0,0.0
0.01116435602842113,0.0036783454063347176,0.007486010622084616,0.002094606888417997,0.0035887820920038806,0.0014941752035921465,0.01072546713442138,0.007846317335181058,0.018571784469602826,6.866310412773481e-05,0.001012832542299798,0.000944169438169537,0.0,0.0
0.011899256979516368,0.0009926229183725476,0.012891879897886217,0.006088776560859811,0.0018671143913659084,0.007955890952226591,0.001312184041300939,0.01522072712554664,0.013908543084240943,0.0024222823601273646,0.002002013933912454,0.004424296294034179,0.0,0.0
0.0009461292047837263,0.0017002958932406825,0.002646425098029008,0.0024165059475567746,0.0031785152672559776,0.0007620093196985031,0.007333456890274017,0.005591054765866003,0.012924511656140869,0.00036951624504808904,0.0007701264464862455,0.00040061020144127504,0.0,0.0
0.000670647181051076,0.0009817495659092134,0.0003111023848599172,0.0004026680484395263,0.001073100586138435,0.0006704325376958874,0.016248170273171565,0.009116923952064239,0.02536509422522939,0.0007590971935919391,6.198803481263558e-05,0.0006971091587815633,0.0,0.0
0.007119036718037624,0.0018547059678567734,0.005264330750182864,0.0035780841787133562,0.0013527942080750741,0.0022252899706375466,0.014116999180293369,0.008894315757359111,0.023011314937653793,0.001251453901284545,5.1922389351157206e-05,0.001199531511935397,0.0,0.0
0.0008399893823773908,0.0009235356648885396,8.354628250974481e-05,0.00034088052014441615,0.0006269137971291187,0.0002860332769845078,0.011710293947732634,0.01083303846462927,0.022543332412366626,0.00021553986634365908,0.00026263244617173617,0.00047817231250860554,0.0,0.0
0.0005965069078194549,0.0002459946556466297,0.0008425015634653799,0.0019390200962272042,0.0016499572897544553,0.00028906280646947554,0.006228855451106069,0.00423956035922902,0.010468415810330488,2.5371489515344196e-05,0.0005051491168187095,0.0004797776273039121,0.0,0.0
0.00533366015505283,0.0017360230815193572,0.00359763707353859,0.0009676359987789635,0.0009922259306117775,2.4589931831130064e-05,0.013304134616101203,0.009623751039317016,0.02292788565541492,6.227935337905167e-05,0.0004949368411876667,0.0005572161945656539,0.0,0.0
3.469726168427752e-05,0.0048212544026303315,0.004786557140941335,0.00224622882500652,0.00039246555985215817,0.0018537632651552543,0.014414701591929585,0.0085867147736929,0.02300141636562383,0.0001008387983747373,0.00021870537139230707,0.00031954416977024057,0.0,0.0
0.003935010568472157,0.0016052064837573119,0.005540217052229599,0.0030646557935994976,4.20044156276743e-05,0.0031066602092270847,0.011125590432650899,0.00737023619462985,0.01849582662728147,0.0005373557456098694,0.00044073838885265264,0.0009780941344609841,0.0,0.0
0.015929557627522663,0.0005503825880945901,0.01537917503942887,0.004287155332489433,0.0005827139376516284,0.0037044413948433648,0.006041302389550959,0.008422929395593507,0.014464231785136042,0.00045161543024421243,0.00037292370574393404,0.0008245391359894778,0.0,0.0
0.009416657146975935,0.00018803683461564763,0.009604693981599095,0.001646356443566316,0.00020405341802872713,0.0018504098615989457,0.010570892035571855,0.007603807858585081,0.01817469989415897,0.0016185456464042549,0.0004563303712019848,0.002074876017608022,0.0,0.0
0.008448585882439286,0.001540065656244846,0.006908520226194691,0.0013339929658595338,0.0005308302328412942,0.0008031627330107801,0.007501841700778142,0.010272687775919548,0.017774529476698463,0.001910938240300344,0.001109672777077222,0.0030206110173761737,0.0,0.0
0.005411613896266716,0.0005463448479930815,0.005957958744263348,0.0043719869199987885,0.0029297842418095966,0.0014422026781926607,0.0016131068042821541,0.017609785073312352,0.01599667826903713,7.92334004123091e-05,0.0039877619385425295,0.004066995338957108,0.0,0.0
0.0006965829035228668,0.0020360673853806245,0.0013394844818544224,0.0018482255114251394,0.0019012443929365633,0.0037494699043620775,0.007248987829857675,0.011372151411178161,0.01862113924103344,0.0015964278226689105,0.0021217612715422897,0.0037181890942119458,0.0,0.0
0.00877757629693774,0.004830549187195133,0.003947027109734526,0.002265411824528572,0.0019832780345074297,0.000282133790022394,0.014526751278176899,0.007558157906490833,0.022084909184664107,0.0003176792170748943,0.0003507146203245642,0.0006683938373961048,0.0,0.0
0.0029663991039916454,0.00014842499409375808,0.003114824098086758,0.003728398918154055,0.00020029741538387746,0.0035281015027685066,0.010130682066005705,0.011731789992816745,0.02186247205882199,0.00020124932515595153,0.0004474526172969153,0.0006487019424541261,0.0,0.0
0.009098608053288552,0.008035390550400898,0.0010632175028831958,0.002172375072933393,0.00012370146291914308,0.0022960765358538485,0.00020380081489580523,0.013780993940141793,0.013984794755036443,0.0012449158142220894,0.0003364322436556982,0.0015813480578792758,0.0,0.0
0.0033347716428634745,0.00032382278574605343,0.003658594428606646,8.44937614730853e-05,0.005732851778141079,0.005648358016669938,0.005463241431263902,0.012207672411559779,0.01767091384282058,0.0005935132945381696,0.0010039343660873613,0.00041042107154934247,0.0,0.0
0.000772952733282082,0.0006633413589896713,0.0014362940922704628,4.153469271117188e-05,0.0002249279700527696,0.00026646266276412215,0.008874908168289569,0.005857727455903763,0.014732635624189862,0.00030839459094038444,0.00039547398545676217,0.0007038685763957362,0.0,0.0
0.0005722544953913382,0.0015949476638845797,0.0010226931684946127,0.00018058231603934664,0.002782882200170802,0.0029634645162114875,0.01377429697365298,0.007375612286370319,0.02114990926002455,0.00027531048809842406,0.0009621570063417825,0.0012374674944395075,0.0,0.0
0.006126193189248229,0.009176988733228555,0.00305079554397726,0.0003173112569875195,0.001212080491069457,0.0008947692340809833,0.010895964025094795,0.004971373661254922,0.015867337686347956,0.00032398625878042646,0.0031473312589432472,0.0028233450001635967,0.0,0.0
0.0016515870246337826,0.0025482594923034838,0.004199846516931453,0.00011714806055977673,0.0006524528536657776,0.0007696009142269495,0.016618404833842138,0.01111262814131695,0.0277310329751516,0.003362283804001121,0.01024967938020148,0.013611963184198226,0.0,0.0
0.00958325287840168,0.010097880891833687,0.0005146280134359626,0.00044999435275554537,0.00035949702327577255,9.049732948138533e-05,0.012476492346522169,0.012133129847782288,0.02460962219430044,0.0033182201568897687,0.00565746317418794,0.0023392430172924734,0.0,0.0
0.003226100201103061,0.003474117742022247,0.00024801754092033365,0.00030633877901722515,0.0009795506351149101,0.0012858894141301123,0.015536671975571585,0.005138463024174293,0.020675134999740535,0.003325118944189301,0.0038451330750168267,0.007170252019203368,0.0,0.0
0.0036440185668840898,0.004017060800121398,0.0003730422332376774,0.0006235760760049988,0.0013800026141554313,0.0007564265381491071,0.010518477284711414,0.009572329134304888,0.020090806419013583,0.00042113875385634583,0.0029949453988749658,0.0034160841527357657,0.0,0.0
0.0043046482145890925,0.0008159800903519794,0.003488668124233322,0.0006054533350760326,0.0012277373633646348,0.0006222840282888357,0.009793940926762924,0.008154151989830005,0.017948092916591732,0.004195629431684809,0.0044362671263510145,0.0002406376946648354,0.0,0.0
0.0025863563631440367,0.007553922890515715,0.0049675665273691775,0.0001839401064560424,0.00036724373394905784,0.0005511838404065964,0.016543096778800385,0.004360028855211896,0.02090312563401135,0.0006499819833053224,0.0020538751524631542,0.0014038931691588278,0.0,0.0
0.006129879457721405,0.002942671735230737,0.00318720772248309,0.0009834475883419905,0.0014166159973703811,0.002400063585710823,0.006793010515413927,0.017099305771921095,0.023892316287333067,0.00025465053752988143,0.0008204158824817124,0.0010750664200062418,0.0,0.0
0.008759606005398777,0.00044224457944334265,0.009201850584837173,0.0013489919766002572,0.0033618422071337076,0.0020128502305347034,0.008032169760719835,0.014398672458133388,0.022430842218858556,0.00042307909082442804,0.0021121726697484557,0.0025352517605686546,0.0,0.0
0.00468919481661759,0.002953981192524102,0.0017352136240975679,0.0018579523780022675,0.0006317376627471818,0.0012262147152537972,0.01215387820906888,0.009649901700212725,0.021803779909279897,0.0002050556548796884,0.0004418565753564857,0.00023680092047783906,0.0,0.0
0.005824402667759021,0.003695556302649134,0.002128846365111257,0.002390393985615533,0.0011008041673053698,0.001289589818309751,0.011380385582423849,0.009652339204326128,0.021032724786749207,3.4199961950652295e-05,0.0006069480760943334,0.00064114803804752,0.0,0.0
0.0030519490195589968,0.0007382095907145406,0.003790158610272573,0.003461120292851263,0.002372991327714209,0.001088128965138882,0.00170050891058693,0.008512107357726008,0.010212616268311457,0.003982685732386144,0.006404208889425022,0.002421523157038851,0.0,0.0
0.005251221686946886,0.001125853358363883,0.004125368328580022,0.00029570449596418903,0.002779529175957863,0.0024838246799925006,0.01645697517510578,0.005340104520650281,0.021797079695753382,0.0004747174824085816,0.0007923681549991246,0.0012670856374074366,0.0,0.0
0.002532682000327277,0.0020618682135953442,0.00047081378673600115,0.0014373608620214984,0.0012663451459123416,0.00270370600792819,0.011707440053103944,0.007172622837248847,0.018880062890349904,0.0003710164859766481,0.0002871906022656148,8.382588370858029e-05,0.0,0.0
0.004713271862623484,0.0006988183109493313,0.004014453551671491,0.0015722182068168436,0.003233113337984459,0.001660895131168496,0.010968727219295829,0.011201864800425392,0.022170592019721033,8.362238809962934e-05,0.0017983244429109568,0.0017147020548124708,0.0,0.0
0.00048614881632515265,0.001487067779322134,0.0019732165956461733,0.0015764330217610757,0.0032982858042942126,0.0017218527825321535,0.006143775973128161,0.014598734570558764,0.02074251054368745,0.0004912426492566278,0.0021012459579259537,0.0025924886071823083,0.0,0.0
0.008859652769943402,0.002507501756208839,0.011367154526151873,1.2150870933844894e-05,0.0006614591062763498,0.0006736099772080773,0.0029822702746381915,0.015178399692804125,0.01816066996743968,0.0031539927645773016,0.0004008810030740992,0.00275311176150412,0.0,0.0
0.013281101241188628,0.0010303886912028401,0.012250712549981814,0.0031710541879399943,0.003419675108629148,0.0002486209206886965,0.01797460434617792,0.0027918287227086834,0.020766433068891994,0.0011968380311657785,0.0009216155128421931,0.002118453544006118,0.0,0.0
0.004414328099853851,0.0030450025835563016,0.0013693255162926412,0.0009013977853324697,0.0014632159367902217,0.002364613722119428,0.015057985661860748,0.00502446257712267,0.020082448238990296,0.0014368046434738919,0.00012524323213079945,0.0013115614113453284,0.0,0.0
0.004593097710959979,0.001349434949444699,0.003243662761521279,0.003688505789263895,0.0011299033944912854,0.0025586023947737958,0.012563505847486597,0.007138259920266779,0.019701765767753825,0.0010625704116639643,0.0008790731892408677,0.001941643600904267,0.0,0.0
0.007123372633391646,0.0053754672093773645,0.001747905424015662,0.0006405022485290661,0.0005280150831237623,0.00011248716540327869,0.009006443685220198,0.005165122725108571,0.014171566410329359,0.0019061128596475686,0.0004533540026354336,0.00145275885701094,0.0,0.0
0.0012941276196713344,0.0004933694857184908,0.0017874971053883854,0.002849969045460288,0.0009345013000679281,0.0019154677453940912,0.010559341565932828,0.008093941878199328,0.018653283444137133,0.0011054704628425728,0.001700013876766306,0.002805484339613941,0.0,0.0
0.0021872088014810893,0.0007102298336863135,0.0028974386351684096,0.0004359415537200304,0.0012524723852433849,0.0016884139389638877,0.01881528056133214,0.0044491666218459125,0.02326444718317681,0.0006592166921178859,0.00034938682670914963,0.001008603518826769,0.0,0.0
0.003676119906038176,0.0007184605961687727,0.002957659309870986,0.00020211169165383847,0.0001371856098037617,0.00033929730146046994,0.005780862407257571,0.01200168098820006,0.017782543395459153,0.000994756908961275,0.0004368594077778125,0.0014316163167404795,0.0,0.0
0.007037661301948329,0.0042203198763214374,0.002817341425630998,0.004340920881779803,0.002436043221709367,0.006776964103490713,0.015961150720585137,0.0027147974737093392,0.01867594819429192,0.001770406488653909,0.00027526991152079756,0.002045676400174298,0.0,0.0
0.0006534232122135067,0.0034240333224483054,0.004077456534666221,0.0034442716699604964,0.0001979425239164117,0.0032463291460420656,0.0113249312063131,0.007642353212027636,0.018967284418341574,0.00018127029227179455,0.0007913306240700582,0.0006100603317973767,0.0,0.0
0.00308562078664089,0.0015985011111003412,0.0014871196755411385,0.0012983784620544715,0.0006944345362267288,0.0019928129982897023,0.017773270768905808,0.008662921808095941,0.026436192577004098,0.007466509546886563,0.0019827528736743832,0.005483756673209353,0.0,0.0
0.00021729398094707855,0.0008907871954528774,0.0006734932145070659,0.003928918315598779,1.5105064331809177e-05,0.003913813251264386,0.007721190366605356,0.006828711857998167,0.014549902224601672,0.0003007198853127159,0.0010655085861552129,0.001366228471471027,0.0,0.0
0.010553055596524311,0.003150797757174406,0.007402257839347572,0.001257299838094566,0.00034996011205760025,0.0009073397260360154,0.0005280969945672811,0.012623079780577109,0.012094982786009515,0.001220677735893764,0.0007023507983000798,0.0019230285341949526,0.0,0.0
0.009742736602211154,0.00032749586963711473,0.009415240732579782,0.007678472316999115,0.00044505574778810593,0.008123528064782958,0.013934051430423327,0.004135701517325666,0.018069752947759574,0.0067903923256005284,0.0004129892517425839,0.007203381577345381,0.0,0.0
0.0021551044191100675,0.00020115804551826185,0.0019539463735827075,0.0014259058700780171,0.0004637029389826413,0.000962202931089404,0.016998450134874978,0.00437292800176938,0.021371378136647554,8.83466011414628e-06,0.0012477928877151186,0.0012566275478284273,0.0,0.0
0.0022755821029432637,0.0023589250824554093,8.334297951215936e-05,0.0019997372815323735,0.0009428840085802333,0.001056853272949561,0.008332829862601759,0.006032490467848583,0.014365320330450704,6.609747852929849e-05,0.0007257265082917713,0.0007918239868191107,0.0,0.0
0.010692016877179284,0.0042821425644758515,0.006409874312706774,0.0027517152329504884,0.00014347380791743857,0.0026082414250299946,0.0034745933821022203,0.009613273148137395,0.013087866530244003,0.0020511824566962593,5.941147739783217e-05,0.001991770979295834,0.0,0.0
0.0027883301231460987,0.0006886009561064628,0.002099729167039155,0.0035276237579189695,0.0034542717953506582,7.335196256796661e-05,0.013542682239400734,0.006867119547849903,0.02040980178725618,0.003670428894993957,0.0010154259904714654,0.002655002904527524,0.0,0.0
0.0019266438835878262,0.00045126537075104977,0.0014753785128388945,0.00018358210999577188,0.000470007543727035,0.00028642543373337347,0.025574517297892528,0.0007074259208717981,0.026281943218766365,0.002788610256613134,0.00011197691209525025,0.0026766333445189883,0.0,0.0
0.0002070916668077788,0.0011336841729448705,0.0009265925061388689,0.0006256748122358093,0.001536984436287365,0.0021626592485283827,0.012680754182623146,0.006514428533595197,0.019195182716215127,0.00037701416673917813,0.0021851290049166674,0.0025621431716567385,0.0,0.0
0.003382524084744412,4.763256262209604e-05,0.003334891522123582,0.008219853131778596,0.0018465745183193103,0.006373278613460105,0.007893101501558872,0.00898089850062401,0.016874000002186126,0.0003137199538169378,0.003816962536346298,0.004130682490158461,0.0,0.0
