BCVAP_2012.ObamaD_12G_President,BCVAP_2012.RomneyR_12G_President,BCVAP_2012.X12G_President_abstain,HCVAP_2012.ObamaD_12G_President,HCVAP_2012.RomneyR_12G_President,HCVAP_2012.X12G_President_abstain,OCVAP_2012.ObamaD_12G_President,OCVAP_2012.RomneyR_12G_President,OCVAP_2012.X12G_President_abstain,WCVAP_2012.ObamaD_12G_President,WCVAP_2012.RomneyR_12G_President,WCVAP_2012.X12G_President_abstain,X12G_President_CVAP.ObamaD_12G_President,X12G_President_CVAP.RomneyR_12G_President,X12G_President_CVAP.X12G_President_abstain,CD,sldu172,sldl358
120.83969592048649,27.746715225007758,132.4135888545071,12.557607926636464,3.4927545331503955,24.949637540212958,49.38472268935177,17.77274307717201,29.84253423347486,79.19851089112548,704.2571603982966,655.5443287105936,0.0,0.0,0.0,4,3,8
94.17208406300625,25.56415407030318,117.26376186669341,54.438523372313654,18.995491788135645,125.56598483955324,12.596773944145697,4.4511251207222,7.952100935132249,68.20034338297107,1129.1884605687826,1336.6111960482351,0.0,0.0,0.0,4,5,57
23.641001694013735,5.595307637313923,24.763690668671856,10.757565844816249,3.0191867289791112,20.223247426204548,8.045654229595504,3.2493384771364804,4.705007293268143,65.3575655314031,637.635082472687,418.00735199590315,0.0,0.0,0.0,4,3,8
41.32428955450119,8.279604806656527,40.396105638842855,3.175756380570125,1.0841902030037123,6.740053416425934,23.23031276847319,8.235448559235172,12.534238672291556,60.29030614079092,711.2926209641067,872.4170728951644,0.0,0.0,0.0,4,3,57
0.0,0.0,0.0,1.1773499344152158,0.358189192891636,2.4644608726931603,8.271697178169168,5.929180760106815,9.799122061724184,5.098411640254276,167.54687636307946,155.35471199666512,0.0,0.0,0.0,4,3,57
244.17723502180732,43.72130810032839,680.1014568778749,40.0763147462429,3.464632521114103,79.45905273264526,17.565896332414816,6.484963675102606,10.949139992482335,84.36431291887924,263.39671792706,308.238969154064,0.0,0.0,0.0,4,3,8
307.834573924144,12.486893111870877,595.6785329639747,41.173038408805226,9.038184864833799,85.78877672636393,15.575122940961545,5.68664970972328,9.738227349315263,134.12737380011282,123.34016102249072,599.5324651773878,0.0,0.0,0.0,4,3,8
43.55004660510837,5.074661586532329,410.37529180836333,29.687406062550018,5.053851508455264,94.25874242899475,9.89376239906824,3.39123395698238,6.715003643948981,22.39931596463093,40.73719561622844,262.8634884191375,0.0,0.0,0.0,4,3,8
82.97412534586914,33.73024847318727,206.2956261809452,22.78668137356161,7.203534559737989,49.00978406669948,1.482824687110677,0.5572711407563069,0.9599041721330701,50.374053573482165,518.3252185171175,638.3007279093968,0.0,0.0,0.0,4,5,57
13.718565769696422,23.102713278237992,2650.178720952065,13.568265571317205,28.43343905019348,1572.9982953784859,13.381932957181908,15.109397135064816,26.508669907753937,8.338238335987583,214.6669981044402,2945.9947635595768,0.0,0.0,0.0,4,5,8
66.84632005591806,46.643888087993645,1571.5097918560748,57.75257403218617,47.63860828437423,666.6088176834388,19.559676822828912,9.303235722869967,15.137087454301035,37.07813235569747,415.7925089272149,1503.129358717106,0.0,0.0,0.0,4,5,8
116.00055803523445,37.15176626566277,220.84767569910693,51.11105007498814,15.08133348318104,106.80761644182641,17.41663814774947,6.946574869279256,10.63678698297152,72.26087405700032,720.9999437230043,667.7391822199808,0.0,0.0,0.0,4,3,8
11.447508360593268,2.365750116415304,12.186741522991593,4.555514206354965,1.3762405705126979,9.068245223132308,10.389663788374898,4.254592082237196,6.355744129387675,64.41737937965763,455.11331501737163,319.4693056029676,0.0,0.0,0.0,4,3,11
44.65230932359542,17.459535824535667,96.88815485186845,16.355784676410558,5.0101538934280745,36.634061430162554,6.277326731971711,2.530697224974997,4.191976043053396,29.014559295171235,309.60050546841967,444.3849352364228,0.0,0.0,0.0,4,3,11
68.97763499470365,19.26814878516755,97.75421622013049,23.71836323164088,6.446269317063233,49.83536745129689,11.55069961694328,4.517046759652392,7.932253623404112,41.36340904579301,313.2131828273476,547.4234081268595,0.0,0.0,0.0,4,3,8
134.5708722420709,55.36398516453325,307.0651425933889,21.985985375932643,6.064027380345977,44.9499872437209,6.545827105686077,2.2486392379444498,4.205533656369487,82.73589966140486,889.8589177781885,1094.4051825603597,0.0,0.0,0.0,4,3,11
110.86604510767454,62.12674473466931,246.00721015765487,53.31562789490335,19.113147477802418,128.57122462729143,50.671074919589394,22.328687044244923,36.00023803616602,66.08020975624399,893.9273384839794,832.9924517597724,0.0,0.0,0.0,4,3,8
87.47900690494673,35.93175157706121,193.58924151799076,31.52870968227344,10.192763110500325,69.27852720722589,6.3373389640955935,2.47966313564931,4.182997900255435,44.021109602122834,469.9059125511646,342.07297784671186,0.0,0.0,0.0,4,3,8
55.98612545423888,62.07894151945722,229.9349330263001,42.7102692203351,21.462687267686977,134.82704351197933,11.352687466874041,5.055132964321105,7.592179568804736,30.941512322446158,808.9095657063446,467.1489219711961,0.0,0.0,0.0,4,3,8
37.663140865071874,8.090999924094755,38.245859210834766,14.942330165883634,3.8361988662325515,28.221470967884848,3.032610790529424,1.1604483713666638,1.806940838104056,71.28185516489268,486.26312593235264,576.4550189027547,0.0,0.0,0.0,4,3,8
62.81858714973004,11.69992833059859,72.48148451967246,6.59969038825446,1.9686129185330454,12.431696693212105,2.3624056373691102,1.045060614296615,1.5925337483341848,44.823384152094235,687.5968010799272,897.5798147679907,0.0,0.0,0.0,4,3,8
16.0789138159619,13.905790996761901,70.015295187278,7.538379464585851,2.929397604601005,19.532222930812736,13.011902163384569,6.274240849549139,10.71385698706608,9.86028334326249,386.49840122357836,524.641315433151,0.0,0.0,0.0,4,5,8
9.616546879423057,2.11689802003752,11.266555100539593,109.72093862836633,120.54812963622022,683.7309317354099,7.11515263063916,2.471835119950785,4.413012249410101,55.819791009497656,634.3401295455459,342.8400794449395,0.0,0.0,0.0,10,31,82
10.945312719971657,2.3948313585513987,12.659855921477103,112.13952869483224,65.0622092116502,386.7982620935164,10.784075177914806,4.279061615463074,6.936863206621854,66.41828833385968,1224.9200096218128,692.6617020443266,0.0,0.0,0.0,10,31,83
18.562496806181656,4.946566023139771,21.490937170678983,102.59780522502778,91.86708753008318,654.5351072448925,21.220014546407253,8.297691597224985,13.48229385636759,63.6809771361233,826.9669877698448,597.3520350940428,0.0,0.0,0.0,10,31,83
4.140131397620329,1.05822691090015,4.801641691479429,127.14094120866815,95.95997799654913,800.8990807947695,10.595212916214674,3.95540641163115,6.449380672154091,68.90532689783818,547.1348975207128,423.95977558145125,0.0,0.0,0.0,10,31,81
53.582236938107656,17.882486180671343,186.5352768812209,33.84739160006617,9.972663159386356,83.17994524054693,1.981877378457064,0.7882408740260559,1.2298817475168922,26.756499396111046,147.00717537291197,259.2363252309757,0.0,0.0,0.0,0,3,57
500.3399737315833,30.587724666328203,866.0723016021077,228.1520837940912,31.241331974582423,460.6065842313262,25.670236932756403,9.533863372819667,15.795899694424843,183.68605512199852,252.42213443772198,701.8918104402841,0.0,0.0,0.0,0,3,57
71.62136517082222,14.671676615030448,72.70695821415057,67.53536860604854,18.732415362500333,131.73221603145868,18.284259705835783,7.444746216861352,11.270994077303122,75.45148068050959,816.0501017201068,1065.4984175993775,0.0,0.0,0.0,0,3,57
76.99719235230228,13.740326543599393,85.26248110409833,52.05275272239887,12.098893565620457,106.84835371198291,1.004595944428478,0.38473903500933,0.6106650205621539,57.13748837883785,200.48207453990818,444.3804370812639,0.0,0.0,0.0,0,3,57
202.02753977765212,58.39968576388338,385.57277445847916,68.7276762755923,19.083942109204855,146.18838161520497,33.44418611509739,12.341889242098759,21.213924642803455,110.72474878018902,515.7564844286129,1096.5187667912055,0.0,0.0,0.0,0,3,57
49.69527961721184,10.21222021098396,41.092500171803486,8.098715193902972,2.2141686444298974,16.687116161667056,3.4626496208910345,1.336677162867753,2.2006732162411424,41.032227097790965,274.7690600249905,389.19871287721816,0.0,0.0,0.0,0,3,57
10.69105845762649,4.913426673069209,21.395514869304527,12.09196839014172,16.69668171760633,113.21134989225054,9.680176915347051,6.19388091051275,9.125942174139999,7.79551922021975,477.5672645482635,294.6372162315169,0.0,0.0,0.0,0,3,57
27.681425257636462,4.736140108412449,25.582434633951543,13.059655497676712,3.597677573605444,22.34266692871855,0.4935250407068811,0.193750683323797,0.31272427596931496,35.74686731196811,650.3257381742156,250.92739451380402,0.0,0.0,0.0,0,3,57
7.428371971382981,1.8807833538385021,8.690844674778354,18.947888949038557,4.799223618998485,31.252887431962513,2.963403051500478,1.234883761255578,1.801713187244034,18.913528630701958,288.97810745641897,153.1083639128754,0.0,0.0,0.0,0,3,57
16.727004485885544,18.42017531633638,101.85282019777685,8.516720440300704,2.5730836027991217,19.910195956900356,7.032611720211105,3.014895087706125,4.95249319208277,9.359449344381833,110.66608413722687,101.97446651839076,0.0,0.0,0.0,0,3,57
99.72384339351784,14.675528035699017,87.60062857078397,57.657582870228964,13.568012234235828,95.77440489553372,7.977866771169536,2.9224614518417917,5.0996717769884805,119.81553409283646,324.53166712646845,559.6527987807051,0.0,0.0,0.0,0,3,57
18.884300401752157,3.9078778055509353,31.20782179269688,3.8680807026169495,1.2256588330476659,7.906260464335038,1.5387831174633568,0.5713664074079251,0.889850475128706,10.182038734534546,38.249158641675876,60.568802623789736,0.0,0.0,0.0,0,3,57
17.160782624164415,3.9368760082556182,17.90234136758075,6.151596918392839,2.05494661407738,11.793456467529499,6.498236744065171,2.4451271658913964,4.05663609004355,106.41727057730279,1020.5093635378524,935.0733658848403,0.0,0.0,0.0,0,3,57
28.746129756026086,6.046399467351789,30.207470776621452,26.193852011678743,7.248935352504977,52.55721263581672,8.194314941582736,3.002214665651232,4.803470392765839,30.883268964219546,410.5900349835687,535.5266960522271,0.0,0.0,0.0,0,3,57
75.87800996881522,23.411107685119273,125.7108823460619,16.40121545344623,5.012987326827557,33.58579721972569,11.726243060097769,4.7485982183013125,7.525158721600824,38.98819045180731,243.73053543787557,245.28127411031429,0.0,0.0,0.0,0,3,57
94.97617123988869,16.949297124856024,82.0745316352553,43.89749135092677,11.074734774498397,79.0277738745727,19.76175235885625,7.2194660525314855,12.01878158861285,151.95570763374428,834.1398171118755,770.9044752543449,0.0,0.0,0.0,0,3,57
22.88834739140521,15.518216263171443,91.59343634542152,22.50389100016743,26.911390207226592,268.5847187926036,8.482847702571998,4.0455118718939005,6.471640425533758,13.839581251663018,226.89180627023867,673.2686124781068,0.0,0.0,0.0,0,3,57
205.40519809814222,55.6168160792607,446.97798582259725,185.6305739300042,58.084751660067475,812.2846744099222,14.87172216176307,5.584727756631299,9.543550081605419,119.85188774449135,452.0097108717263,692.1384013837819,0.0,0.0,0.0,0,3,57
6.082730434557909,1.2354218664421788,6.681847699000012,7.094441261924044,2.1429843224410217,13.762574415634916,17.385487430132184,6.456959812735103,10.157552757131898,150.20323008058625,785.2298846958349,1108.5668852235233,0.0,0.0,0.0,0,3,57
40.06007025015283,9.353383069806661,46.586546680039675,12.737302539774454,3.817361741550172,25.445335718676134,3.451697763240545,1.361522084674066,2.1867801520854173,26.204354990721693,272.5884233619812,232.20722164729492,0.0,0.0,0.0,0,3,57
0.0,0.0,0.0,13.336670536600364,4.144638429550033,25.518691033850157,6.979227979381224,2.74741219526116,4.273359825357798,233.17645959557527,763.3963648682618,199.42717553615458,0.0,0.0,0.0,0,3,57
719.21570620359,13.842377957502858,1385.9419158389098,243.23355547220288,14.348825685269219,441.41761884252156,20.624052785112838,7.139868814292534,13.236078400594959,205.95878031468612,124.61879985747846,647.4224198278511,0.0,0.0,0.0,0,3,57
112.18632315777333,41.9791681673706,302.8345086748624,24.451079642701696,7.175402722289014,50.37351763500913,1.948915009489652,0.75880054922858,1.292284441281844,67.54335960308043,562.1293963888214,879.3272440080581,0.0,0.0,0.0,0,3,57
11.89971309462635,2.34105328967321,10.759233615700426,5.526075816671388,1.3668430158363942,10.107081167492156,5.1941157612958,1.83363823895627,2.97224599974794,23.886176035083853,254.8354456275355,164.27837833737905,0.0,0.0,0.0,0,3,57
10.80352965071947,2.185200048089885,11.011270301190958,7.7626286161292875,2.0391751239626568,14.198196259907782,3.1168867361749975,1.1123139753615838,1.7707992884633401,29.200739524216285,253.8409164654755,182.95834401031058,0.0,0.0,0.0,0,3,57
80.08947351205786,38.65232682506865,190.25819966287813,76.56895023484637,38.13072623217788,255.30032353297315,14.19834705041966,5.7368677101247405,9.064785239455137,54.532510796097576,995.3845344056696,1326.0829547981855,0.0,0.0,0.0,0,3,57
77.5488164214967,25.332515348391812,115.11866823010952,77.39080435091637,31.303238608475176,237.30595704060548,10.27871203707411,4.043551035325641,6.677736927600187,63.22201102734635,955.0749716563579,1236.7030173162675,0.0,0.0,0.0,0,3,57
41.67646053181486,14.340338365871254,58.9832011023124,16.918261155561193,3.21902877055424,35.86271007388602,31.20270465015657,11.281161662573268,19.516133687271896,32.515031995934045,856.3834945250892,560.1014734789768,0.0,0.0,0.0,0,3,57
2.91121043281488,0.6988199718410121,3.389969595344178,11.765492477805095,5.526109369879866,36.70839815231509,0.483714979632207,0.195069446924088,0.32121557344371193,8.663510481104145,199.11898997881562,94.21749954008148,0.0,0.0,0.0,0,3,57
15.006526271650449,3.3079946867105496,15.68547904163906,48.12140205225182,11.31431812587279,83.56427982187499,4.3468398075969805,1.9230479172117092,2.730112275191454,43.77097641177793,524.8436004054136,345.3854231828117,0.0,0.0,0.0,0,3,57
45.75551462211917,9.176144042459647,42.06834133542202,11.347209984662891,3.3431832480200043,21.309606767317426,14.28053149391201,5.424137760825672,8.29533074526243,77.67273830147995,677.959649190924,423.36761250758275,0.0,0.0,0.0,0,3,57
0.0,0.0,0.0,8.513783426059561,2.144747553301918,16.341469020638485,0.513285257723416,0.19795702092276898,0.288757721353818,66.89981861967145,459.6354189523742,424.4647624279435,0.0,0.0,0.0,0,3,57
4.06770018264932,0.974704624866251,4.9575951924842,24.153494281859647,6.407835376326529,50.4386703418142,0.0,0.0,0.0,21.371228258033312,162.09820888673988,252.5305628552285,0.0,0.0,0.0,0,3,57
0.0,0.0,0.0,3.800638531257432,0.7992238554263532,7.400137613315975,0.0,0.0,0.0,29.59244090078075,222.11331227774022,182.29424682147496,0.0,0.0,0.0,0,3,57
